Month,Municipality,Nb.Floor,Nb.Room,Garage,Garden,Furnished,Promise,New.Project,Announcer.Type,price_m2,Region
Jul,CHERAGA,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,266666.6666666667,WEST
Jul,CHERAGA,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,241379.3103448276,WEST
Jul,OULED FAYET,3,4,TRUE,FALSE,FALSE,FALSE,TRUE,AGENCE,233333.33333333334,WEST
Jul,DJISR KSENTINA,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,180555.55555555556,SOUTH
Jul,BAB EL OUED,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,208333.33333333334,NORTH
Jul,BEB EZZOUAR,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,24e4,EAST
Jul,BORDJ EL KIFFAN,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,118750,EAST
Jul,BOUZAREAH,2,3,FALSE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,130136.98630136986,NORTH
Jul,KOUBA,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,247058.82352941178,NORTH
Jul,KOUBA,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,206349.20634920636,NORTH
Jul,LES EUCALYPTUS,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,243902.43902439025,SOUTH
Jul,ROUIBA,2,3,FALSE,TRUE,FALSE,TRUE,FALSE,PARTICULIER,128571.42857142857,EAST
Jul,STAOUELI,4,3,FALSE,FALSE,FALSE,TRUE,FALSE,BUREAU D'AFFAIRE,24e4,WEST
Jul,TASSALA EL MERDJA,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,PARTICULIER,141428.57142857142,SOUTH
Jul,ZERALDA,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,134615.38461538462,WEST
Jul,BIRTOUTA,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,82105.26315789473,SOUTH
Jul,CHERAGA,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,233644.8598130841,WEST
Jul,EL HARRACH,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,215e3,NORTH
Jul,HARAOUA,3,4,FALSE,FALSE,TRUE,FALSE,FALSE,PARTICULIER,111111.11111111111,EAST
Jul,STAOUELI,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,28e4,WEST
Jul,TASSALA EL MERDJA,1,4,FALSE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,77777.77777777778,SOUTH
Jul,BEB EZZOUAR,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,226666.66666666666,EAST
Jul,BIR MOURAD RAIS,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,306666.6666666667,NORTH
Jul,BIRTOUTA,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,66666.66666666667,SOUTH
Jul,BORDJ EL KIFFAN,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,119565.21739130435,EAST
Jul,ALGER,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,212500,NORTH
Jul,KOUBA,1,3,TRUE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,25e4,NORTH
Jul,KOUBA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,225e3,NORTH
Jul,ROUIBA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,232911.3924050633,EAST
Jul,BEB EZZOUAR,3,4,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,1e5,EAST
Jul,BARAKI,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,1e5,SOUTH
Jul,BIR MOURAD RAIS,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,245454.54545454544,NORTH
Jul,BORDJ EL KIFFAN,15,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,95e3,EAST
Jul,DELY BRAHIM,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,312e3,WEST
Jul,ROUIBA,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,245098.03921568627,EAST
Jul,BIR MOURAD RAIS,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,33e4,NORTH
Jul,ZERALDA,4,4,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,193750,WEST
Jul,DJISR KSENTINA,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,25e4,SOUTH
Jul,BIR KHADEM,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,214765.10067114094,NORTH
Jul,AIN BENIAN,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,180555.55555555556,WEST
Jul,DJISR KSENTINA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,194117.64705882352,SOUTH
Jul,BAB EL OUED,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,187500,NORTH
Jul,BABA HASSEN,4,3,FALSE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,23e4,WEST
Jul,BIR KHADEM,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,32e4,NORTH
Jul,BORDJ EL BAHRI,5,3,FALSE,FALSE,FALSE,TRUE,FALSE,AGENCE,146666.66666666666,EAST
Jul,BOUZAREAH,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,114285.71428571429,NORTH
Jul,CHERAGA,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,222222.22222222222,WEST
Jul,EL ACHOUR,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,298969.07216494845,WEST
Jul,KOUBA,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,0.03624192543492032,NORTH
Jul,REGHAIA,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,140833.33333333334,EAST
Jul,BAB EL OUED,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,172727.27272727274,NORTH
Jul,BEB EZZOUAR,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,2e5,EAST
Jul,BIR KHADEM,6,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,304347.82608695654,NORTH
Jul,BOUZAREAH,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,222222.22222222222,NORTH
Jul,MOHAMMADIA,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,PARTICULIER,289473.6842105263,NORTH
Jul,SAOULA,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,15e4,SOUTH
Jul,AIN BENIAN,8,5,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,17e4,WEST
Jul,DELY BRAHIM,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,264705.8823529412,WEST
Jul,AIN BENIAN,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,139285.7142857143,WEST
Jul,DJISR KSENTINA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,186746.98795180724,SOUTH
Jul,BAB EL OUED,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,192307.6923076923,NORTH
Jul,HAMMA ANASSERS,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,251063.82978723405,NORTH
Jul,BIR KHADEM,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,222222.22222222222,NORTH
Jul,BIR KHADEM,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,AGENCE,227272.72727272726,NORTH
Jul,BIRTOUTA,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,141025.64102564103,SOUTH
Jul,BIRTOUTA,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,106666.66666666667,SOUTH
Jul,BORDJ EL KIFFAN,1,3,TRUE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,117647.05882352941,EAST
Jul,ALGER,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,219298.24561403508,NORTH
Jul,EL ACHOUR,1,3,TRUE,FALSE,FALSE,FALSE,TRUE,AGENCE,2e5,WEST
Jul,EL MADANIA,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,312500,NORTH
Jul,EL MAGHARIA,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,1e5,NORTH
Jul,BIR KHADEM,1,4,FALSE,TRUE,FALSE,FALSE,FALSE,AGENCE,277777.77777777775,NORTH
Jul,BIR KHADEM,4,4,TRUE,TRUE,FALSE,FALSE,FALSE,AGENCE,209090.9090909091,NORTH
Jul,BIR KHADEM,4,4,FALSE,TRUE,TRUE,FALSE,FALSE,PARTICULIER,225806.4516129032,NORTH
Jul,BIR KHADEM,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,366666.6666666667,NORTH
Jul,BIRTOUTA,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,115151.51515151515,SOUTH
Jul,BIRTOUTA,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,115151.51515151515,SOUTH
Jul,ALGER,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,186666.66666666666,NORTH
Jul,BAB EL OUED,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,217391.30434782608,NORTH
Jul,BABA HASSEN,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,189473.68421052632,WEST
Jul,BENI MESSOUS,4,3,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,214e3,WEST
Jul,BIRTOUTA,2,3,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,192307.6923076923,SOUTH
Jul,CHERAGA,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,AGENCE,216666.66666666666,WEST
Jul,EL MADANIA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,186666.66666666666,NORTH
Jul,HUSSEIN DEY,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,162500,NORTH
Jul,KOUBA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,2e5,NORTH
Jul,LES EUCALYPTUS,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,PARTICULIER,5e4,SOUTH
Jul,REGHAIA,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,AGENCE,155555.55555555556,EAST
Jul,ROUIBA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,236486.48648648648,EAST
Jul,BORDJ EL BAHRI,3,4,TRUE,FALSE,FALSE,FALSE,TRUE,AGENCE,15e4,EAST
Jul,BORDJ EL KIFFAN,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,94444.44444444444,EAST
Jul,CHERAGA,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,3749.3751041493083,WEST
Jul,DOUERA,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,157142.85714285713,SOUTH
Jul,DRARIA,2,4,FALSE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,216666.66666666666,WEST
Jul,AIN BENIAN,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,222222.22222222222,WEST
Jul,AIN BENIAN,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,1e5,WEST
Jul,BEN AKNOUN,9,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,185714.2857142857,NORTH
Jul,BIRTOUTA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,135714.2857142857,SOUTH
Jul,BORDJ EL KIFFAN,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,141176.4705882353,EAST
Jul,ALGER,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,150602.4096385542,NORTH
Jul,CHERAGA,3,3,TRUE,TRUE,FALSE,FALSE,TRUE,BUREAU D'AFFAIRE,23e4,WEST
Jul,HUSSEIN DEY,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,AGENCE,185714.2857142857,NORTH
Jul,HYDRA,1,3,TRUE,FALSE,FALSE,FALSE,TRUE,AGENCE,514018.69158878503,NORTH
Jul,ZERALDA,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,113333.33333333333,WEST
Jul,DJISR KSENTINA,1,4,FALSE,TRUE,TRUE,FALSE,FALSE,PARTICULIER,24e4,SOUTH
Jul,BIR MOURAD RAIS,6,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,257731.95876288658,NORTH
Jul,BORDJ EL BAHRI,1,4,TRUE,FALSE,TRUE,FALSE,FALSE,PARTICULIER,85e3,EAST
Jul,CHERAGA,3,4,TRUE,TRUE,FALSE,FALSE,TRUE,BUREAU D'AFFAIRE,23e4,WEST
Jul,DRARIA,1,4,TRUE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,320895.5223880597,WEST
Jul,REGHAIA,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,2e5,EAST
Jul,STAOUELI,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,152e3,WEST
Jul,BARAKI,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,PARTICULIER,128571.42857142857,SOUTH
Jul,BIR KHADEM,4,3,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,287500,NORTH
Jul,BORDJ EL KIFFAN,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,179487.1794871795,EAST
Jul,CHERAGA,2,3,TRUE,FALSE,FALSE,FALSE,TRUE,AGENCE,166666.66666666666,WEST
Jul,CHERAGA,2,3,TRUE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,267676.76767676766,WEST
Jul,BOUZAREAH,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,278688.52459016396,NORTH
Jul,OULED FAYET,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,225609.75609756098,WEST
Jul,ZERALDA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,164285.7142857143,WEST
Jul,AIN BENIAN,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,194117.64705882352,WEST
Jul,BENI MESSOUS,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,143750,WEST
Jul,CHERAGA,3,4,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,28e4,WEST
Jul,DELY BRAHIM,3,4,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,22e4,WEST
Jul,LES EUCALYPTUS,5,4,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,113095.23809523809,SOUTH
Jul,BORDJ EL BAHRI,1,5,FALSE,TRUE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,15e4,EAST
Jul,EL ACHOUR,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,218181.81818181818,WEST
Jul,STAOUELI,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,245454.54545454544,WEST
Jul,BEB EZZOUAR,6,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,24e4,EAST
Jul,BORDJ EL BAHRI,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,BUREAU D'AFFAIRE,14e4,EAST
Jul,BORDJ EL BAHRI,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,125e3,EAST
Jul,BORDJ EL KIFFAN,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,2e5,EAST
Jul,DELY BRAHIM,1,3,TRUE,TRUE,TRUE,FALSE,TRUE,PARTICULIER,244274.80916030533,WEST
Jul,DRARIA,4,3,TRUE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,142307.6923076923,WEST
Jul,DRARIA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,164705.88235294117,WEST
Jul,KOUBA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,153333.33333333334,NORTH
Jul,REGHAIA,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,88235.29411764706,EAST
Jul,REGHAIA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,175e3,EAST
Jul,AIN BENIAN,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,215384.61538461538,WEST
Jul,ALGER,6,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,372340.42553191487,NORTH
Jul,ALGER,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,188888.88888888888,NORTH
Jul,ALGER,6,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,181250,NORTH
Jul,CHERAGA,7,4,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,231250,WEST
Jul,HYDRA,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,363636.36363636365,NORTH
Jul,LES EUCALYPTUS,5,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,117346.9387755102,SOUTH
Jul,LES EUCALYPTUS,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,89285.71428571429,SOUTH
Jul,REGHAIA,2,4,TRUE,TRUE,TRUE,FALSE,TRUE,BUREAU D'AFFAIRE,156250,EAST
Jul,ZERALDA,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,159793.8144329897,WEST
Jul,BOUZAREAH,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,16e4,NORTH
Jul,DJISR KSENTINA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,229166.66666666666,SOUTH
Jul,BENI MESSOUS,3,3,FALSE,FALSE,TRUE,FALSE,FALSE,PARTICULIER,111842.1052631579,WEST
Jul,BENI MESSOUS,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,138888.88888888888,WEST
Jul,BORDJ EL KIFFAN,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,129230.76923076923,EAST
Jul,BOUZAREAH,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,220588.23529411765,NORTH
Jul,HYDRA,2,3,TRUE,FALSE,TRUE,FALSE,TRUE,PARTICULIER,383333.3333333333,NORTH
Jul,HYDRA,5,3,TRUE,FALSE,FALSE,FALSE,TRUE,AGENCE,469565.2173913043,NORTH
Jul,SAOULA,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,166666.66666666666,SOUTH
Jul,SIDI MOUSSA,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,134920.6349206349,SOUTH
Jul,BIR MOURAD RAIS,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,AGENCE,296296.2962962963,NORTH
Jul,BIRTOUTA,3,4,TRUE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,80508.47457627118,SOUTH
Jul,CASBAH,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,115384.61538461539,NORTH
Jul,ALGER,6,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,145e3,NORTH
Jul,DELY BRAHIM,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,226744.18604651163,WEST
Jul,HUSSEIN DEY,6,4,FALSE,TRUE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,116666.66666666667,NORTH
Jul,BEB EZZOUAR,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,180952.38095238095,EAST
Jul,EL ACHOUR,1,5,TRUE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,1e5,WEST
Jul,HUSSEIN DEY,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,146666.66666666666,NORTH
Jul,KOUBA,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,248e3,NORTH
Jul,AIN BENIAN,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,175e3,WEST
Jul,AIN BENIAN,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,15e4,WEST
Jul,BORDJ EL BAHRI,8,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,114864.86486486487,EAST
Jul,DAR EL BEIDA,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,104651.16279069768,EAST
Jul,EL HARRACH,1,3,FALSE,FALSE,TRUE,TRUE,FALSE,PARTICULIER,15e4,NORTH
Jul,HYDRA,2,3,TRUE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,523809.5238095238,NORTH
Jul,MOHAMMADIA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,205882.35294117648,NORTH
Jul,ROUIBA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,236e3,EAST
Jul,SOUIDANIA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,102564.10256410256,WEST
Jul,TASSALA EL MERDJA,3,3,FALSE,FALSE,FALSE,TRUE,FALSE,PARTICULIER,135593.22033898305,SOUTH
Jul,DJISR KSENTINA,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,115853.65853658537,SOUTH
Jul,OULED FAYET,1,4,TRUE,TRUE,FALSE,TRUE,TRUE,BUREAU D'AFFAIRE,2e5,WEST
Jul,AIN BENIAN,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,177777.77777777778,WEST
Jul,BIR MOURAD RAIS,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,259259.25925925927,NORTH
Jul,DJISR KSENTINA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,176923.07692307694,SOUTH
Jul,BEB EZZOUAR,13,3,FALSE,TRUE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,26e4,EAST
Jul,BACH DJERRAH,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,202702.7027027027,NORTH
Jul,BIR KHADEM,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,226666.66666666666,NORTH
Jul,BORDJ EL BAHRI,10,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,114864.86486486487,EAST
Jul,BORDJ EL BAHRI,8,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,113333.33333333333,EAST
Jul,BORDJ EL KIFFAN,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,110465.11627906977,EAST
Jul,BOUZAREAH,11,3,FALSE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,83333.33333333333,NORTH
Jul,DOUERA,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,125e3,SOUTH
Jul,LES EUCALYPTUS,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,161290.32258064515,SOUTH
Jul,ZERALDA,9,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,111842.1052631579,WEST
Jul,DJISR KSENTINA,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,PARTICULIER,22e4,SOUTH
Jul,BIRTOUTA,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,12e4,SOUTH
Jul,DJISR KSENTINA,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,206250,SOUTH
Jul,BOUZAREAH,11,5,FALSE,FALSE,FALSE,FALSE,TRUE,PARTICULIER,64102.5641025641,NORTH
Jul,SAOULA,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,166666.66666666666,SOUTH
Jul,AIN BENIAN,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,14e4,WEST
Jul,AIN BENIAN,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,210526.31578947368,WEST
Jul,BAB EL OUED,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,190476.19047619047,NORTH
Jul,BEB EZZOUAR,11,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,25e4,EAST
Jul,BIR KHADEM,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,3e5,NORTH
Jul,BIR KHADEM,1,3,TRUE,FALSE,TRUE,FALSE,TRUE,PARTICULIER,255e3,NORTH
Jul,ALGER,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,125e3,NORTH
Jul,CHERAGA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,22e4,WEST
Jul,DRARIA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,255102.04081632654,WEST
Jul,EL ACHOUR,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,AGENCE,77519.37984496124,WEST
Jul,DJISR KSENTINA,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,189189.1891891892,SOUTH
Jul,MOHAMMADIA,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,AGENCE,347222.22222222225,NORTH
Jul,BAB EL OUED,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,2e5,NORTH
Jul,BORDJ EL BAHRI,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,85e3,EAST
Jul,CHERAGA,3,4,TRUE,TRUE,FALSE,TRUE,FALSE,PARTICULIER,27e4,WEST
Jul,SIDI MOUSSA,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,137755.10204081633,SOUTH
Jul,BACH DJERRAH,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,AGENCE,166666.66666666666,NORTH
Jul,BIR KHADEM,6,5,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,178321.6783216783,NORTH
Jul,BENI MESSOUS,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,215e3,WEST
Jul,BIRTOUTA,4,3,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,64285.71428571428,SOUTH
Jul,BORDJ EL BAHRI,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,AGENCE,141304.34782608695,EAST
Jul,BORDJ EL KIFFAN,1,3,FALSE,TRUE,FALSE,FALSE,TRUE,AGENCE,1e5,EAST
Jul,ALGER,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,253846.15384615384,NORTH
Jul,DOUERA,1,3,FALSE,TRUE,FALSE,FALSE,FALSE,PARTICULIER,1e5,SOUTH
Jul,HYDRA,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,BUREAU D'AFFAIRE,25e4,NORTH
Jul,LES EUCALYPTUS,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,PARTICULIER,135714.2857142857,SOUTH
